店铺ID,店铺名,托管模式,店铺LOGO,在售商品数,店铺总销量,店铺评分,粉丝数,商品ID,商品标题（中文）,商品标题（英文）,商品主图,商品轮播图,商品视频,商品链接,前台分类（英文）,前台分类（中文）,后台分类,标签,美元价格($),欧元价格(€),GMV($),GMV(€),总销量,日销量,周销量,月销量,美区评分,美区评论数,上架时间,收录时间,main_url,标题,banned,banned_hits
634418227782857.0,Miao Bai A,全托,https://img-2.kwcdn.com/supplier-public-tag/20add702eb/042c2fc3-dbe0-4aa5-9732-119865031f70_300x300.jpeg,6.0,380.0,4.0,4.0,607057637909689,2D平面款 6件套 33厘米/13英寸 塑料装饰餐盘 餐垫盘 非食品接触 秋季家居装饰 适用于婚宴、新娘送礼会、订婚派对、预演晚宴、迎婴派对、洗礼仪式、甜蜜16岁派对 复古风格 非食品接触 2D平面款,2D平面款 6件套 33厘米/13英寸 塑料装饰餐盘 餐垫盘 非食品接触 秋季家居装饰 适用于婚宴、新娘送礼会、订婚派对、预演晚宴、迎婴派对、洗礼仪式、甜蜜16岁派对 复古风格 非食品接触 2D平面款,https://img.kwcdn.com/product/21152341e5c/a621d464-0c1c-4941-9537-a81c72dd146e_1000x1000.png,[https://img.kwcdn.com/product/21152341e5c/a621d464-0c1c-4941-9537-a81c72dd146e_1000x1000.png],https://goods-vod.kwcdn.com/goods-video/6d60c373e59495abdbaea37a8d7ba7ce49329c0bgs2CV.f30.mp4,https://www.temu.com/search_result.html?search_key=607057637909689&search_method=user,Home & Kitchen/Dining & Entertaining,家居厨房用品/餐厅用品,,[],25.88,22.25,,,0,,,,,0,2026-09-12 14:40:20,,https://img.kwcdn.com/product/21152341e5c/a621d464-0c1c-4941-9537-a81c72dd146e_1000x1000.png,2D平面款 6件套 33厘米/13英寸 塑料装饰餐盘 餐垫盘 非食品接触 秋季家居装饰 适用于婚宴、新娘送礼会、订婚派对、预演晚宴、迎婴派对、洗礼仪式、甜蜜16岁派对 复古风格 非食品接触 2D平面款,False,
,,,,,,,,607057637920290,,"2D Flat Storage Box - Cute Pinkish-Red Hair Tool Pattern, Includes Comb, Hair Dryer And Hair Care Product Designs, Sweet Girly Style, Suitable for Daily Storage, Makeup Table Organization And Gift Giving, Under-Bed Storage",https://img.kwcdn.com/product/open/55a0f34d5d0e497da7a67bbd84feb324-goods.jpeg,[https://img.kwcdn.com/product/open/55a0f34d5d0e497da7a67bbd84feb324-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607057637920290&search_method=user,Home & Kitchen/Closet & Laundry Storage,家居厨房用品/衣橱收纳,,[],7.27,6.25,,,0,,,,,0,2026-09-12 08:33:50,,https://img.kwcdn.com/product/open/55a0f34d5d0e497da7a67bbd84feb324-goods.jpeg,"2D Flat Storage Box - Cute Pinkish-Red Hair Tool Pattern, Includes Comb, Hair Dryer And Hair Care Product Designs, Sweet Girly Style, Suitable for Daily Storage, Makeup Table Organization And Gift Giving, Under-Bed Storage",False,
634418228686646.0,YU Happyday A,全托,https://img-2.kwcdn.com/supplier-public-tag/212a0c4c30/2d9aa89e-f12e-49cc-9a29-67021c77c3ef_300x300.jpeg,499.0,3152.0,4.9,95.0,607057637930041,2D平面款 1件装 圣诞老人雪人礼物印花带盖收纳箱 柔软织物 储物袋 大容量多功能整理箱 适用于搬家乔迁礼物 2D平面款,2D平面款 1件装 圣诞老人雪人礼物印花带盖收纳箱 柔软织物 储物袋 大容量多功能整理箱 适用于搬家乔迁礼物 2D平面款,https://img.kwcdn.com/product/21152341e5c/ce36a402-7e53-4b21-a34b-cf5e1e560f78_1000x1000.jpeg,[https://img.kwcdn.com/product/21152341e5c/ce36a402-7e53-4b21-a34b-cf5e1e560f78_1000x1000.jpeg],,https://www.temu.com/search_result.html?search_key=607057637930041&search_method=user,Home & Kitchen/Home Storage & Organization,家居厨房用品/家庭收纳,,[],7.82,6.72,,,0,,,,,0,2026-09-12 15:49:47,,https://img.kwcdn.com/product/21152341e5c/ce36a402-7e53-4b21-a34b-cf5e1e560f78_1000x1000.jpeg,2D平面款 1件装 圣诞老人雪人礼物印花带盖收纳箱 柔软织物 储物袋 大容量多功能整理箱 适用于搬家乔迁礼物 2D平面款,False,
634418215250818.0,JU CAI JIE RI YONG PIN,全托,https://img-2.kwcdn.com/supplier-public-tag/1f135082420/2a6b0f9a-5bad-44a1-a105-1d873edf4c93_300x300.jpeg,190.0,57000.0,4.8,90.0,607057906358584,"2D 180*90cm/70.8*35.4in,涤纶材质,新年快乐装饰门盖横幅,香槟时钟装饰,适用于家庭庭院草坪新年派对前门装饰室内室外,新年派对用品","2D 180*90cm/70.8*35.4in,涤纶材质,新年快乐装饰门盖横幅,香槟时钟装饰,适用于家庭庭院草坪新年派对前门装饰室内室外,新年派对用品",https://img.kwcdn.com/product/fancy/f98f977b-d0ba-4918-98f0-759108db45d6.jpg,[https://img.kwcdn.com/product/fancy/f98f977b-d0ba-4918-98f0-759108db45d6.jpg],,https://www.temu.com/search_result.html?search_key=607057906358584&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],4.97,4.27,0.0,0.0,0,0.0,0.0,0.0,,0,2026-09-12 18:08:40,,https://img.kwcdn.com/product/fancy/f98f977b-d0ba-4918-98f0-759108db45d6.jpg,"2D 180*90cm/70.8*35.4in,涤纶材质,新年快乐装饰门盖横幅,香槟时钟装饰,适用于家庭庭院草坪新年派对前门装饰室内室外,新年派对用品",False,
634418213824661.0,Circuit party,全托,https://img-2.kwcdn.com/supplier-public-tag/1f19f1085b0/bf98e2e3-cbcd-44fb-9968-a13714936ce1_300x300.jpeg,644.0,206624.0,4.9,10286.0,607059114322114,"2D Flat Banner, 1pc 圣诞节门幅，涤纶材质，尺寸 90x180cm/35.4×70.8in，圣诞集市圣诞老人礼物袋门幅横幅，圣诞老人、礼物袋、木屋、彩灯、雪景装饰，适用于前门、露台、圣诞集市活动、家庭节日派个背景装饰，节日装饰挂布","2D Flat Banner, 1pc 圣诞节门幅，涤纶材质，尺寸 90x180cm/35.4×70.8in，圣诞集市圣诞老人礼物袋门幅横幅，圣诞老人、礼物袋、木屋、彩灯、雪景装饰，适用于前门、露台、圣诞集市活动、家庭节日派个背景装饰，节日装饰挂布",https://img.kwcdn.com/product/open/670f6e52d55e44a88cd3960d7118049b-goods.jpeg,[https://img.kwcdn.com/product/open/670f6e52d55e44a88cd3960d7118049b-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607059114322114&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],9.49,8.16,0.0,0.0,0,0.0,0.0,0.0,,0,2026-09-12 15:36:35,,https://img.kwcdn.com/product/open/670f6e52d55e44a88cd3960d7118049b-goods.jpeg,"2D Flat Banner, 1pc 圣诞节门幅，涤纶材质，尺寸 90x180cm/35.4×70.8in，圣诞集市圣诞老人礼物袋门幅横幅，圣诞老人、礼物袋、木屋、彩灯、雪景装饰，适用于前门、露台、圣诞集市活动、家庭节日派个背景装饰，节日装饰挂布",False,
,,,,,,,,607059248549316,,"2D Flat Acrylic Fridge Magnets, Irises in Bloom: Vibrant Pink & White Petals with Soft Yellow Hues, Lush Green Foliage & Dreamy Blurred Background - Ideal for Nature Lovers, Flower Enthusiasts, Mother'S Day & Spring Gifts",https://img.kwcdn.com/product/21152340f68/6d5fac4f-6246-4231-8a75-8a3fac05e1b2_1000x1000.jpeg,[https://img.kwcdn.com/product/21152340f68/6d5fac4f-6246-4231-8a75-8a3fac05e1b2_1000x1000.jpeg],,https://www.temu.com/search_result.html?search_key=607059248549316&search_method=user,Home & Kitchen/Kitchen Utensils & Supplies,家居厨房用品/厨房用品,,[],2.07,1.78,,,0,,,,,0,2026-09-12 16:02:00,,https://img.kwcdn.com/product/21152340f68/6d5fac4f-6246-4231-8a75-8a3fac05e1b2_1000x1000.jpeg,"2D Flat Acrylic Fridge Magnets, Irises in Bloom: Vibrant Pink & White Petals with Soft Yellow Hues, Lush Green Foliage & Dreamy Blurred Background - Ideal for Nature Lovers, Flower Enthusiasts, Mother'S Day & Spring Gifts",False,
634418219127669.0,HuiCan shop,全托,https://img-2.kwcdn.com/supplier-public-tag/1fad185638/15fce9e1-a8b6-421a-b29b-be8817674eeb_300x300.jpeg,422.0,19000.0,4.8,1146.0,607059651210097,2D平面 - 1个蜂鸟与月亮金属墙饰 2D平面乡村装饰复古花卉牌匾 防水悬挂装饰品，适用于花园露台家居周年纪念生日礼物创意 独特时尚吸睛金属标牌，适用于户外室内墙壁装饰,2D平面 - 1个蜂鸟与月亮金属墙饰 2D平面乡村装饰复古花卉牌匾 防水悬挂装饰品，适用于花园露台家居周年纪念生日礼物创意 独特时尚吸睛金属标牌，适用于户外室内墙壁装饰,https://img.kwcdn.com/product/open/6f5f3c69b0fd496f8b4eba65866e5707-goods.jpeg,[https://img.kwcdn.com/product/open/6f5f3c69b0fd496f8b4eba65866e5707-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607059651210097&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],6.03,5.19,,,0,,,,,0,2026-09-12 16:49:28,,https://img.kwcdn.com/product/open/6f5f3c69b0fd496f8b4eba65866e5707-goods.jpeg,2D平面 - 1个蜂鸟与月亮金属墙饰 2D平面乡村装饰复古花卉牌匾 防水悬挂装饰品，适用于花园露台家居周年纪念生日礼物创意 独特时尚吸睛金属标牌，适用于户外室内墙壁装饰,False,
634418231536241.0,llssno,全托,https://img-2.kwcdn.com/supplier-public-tag/21f0664ce0/a5e62a1d-82e5-4e82-b4f2-0412e59a600a_300x300.jpeg,173.0,5.0,0.0,0.0,607059651225608,[定制姓名]1pc 11oz 2D Flat Print。“圣诞在七月”图案， 有趣的定制马克杯 / 咖啡杯 / 水杯 - 可重复使用、建议手洗。适合圣诞节和夏日，是送给朋友、同事、饮品爱好者、旅行者和户外活动者的理想礼物【圣诞节 万圣节】,[定制姓名]1pc 11oz 2D Flat Print。“圣诞在七月”图案， 有趣的定制马克杯 / 咖啡杯 / 水杯 - 可重复使用、建议手洗。适合圣诞节和夏日，是送给朋友、同事、饮品爱好者、旅行者和户外活动者的理想礼物【圣诞节 万圣节】,https://img.kwcdn.com/product/aisc_image/algo/opt/a3243ab1/dc74e5d6/e809fe58d39f48dab951241b1f95235a-goods.jpeg,[https://img.kwcdn.com/product/aisc_image/algo/opt/a3243ab1/dc74e5d6/e809fe58d39f48dab951241b1f95235a-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607059651225608&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],5.71,4.91,,,0,,,,,0,2026-09-12 09:52:34,,https://img.kwcdn.com/product/aisc_image/algo/opt/a3243ab1/dc74e5d6/e809fe58d39f48dab951241b1f95235a-goods.jpeg,[定制姓名]1pc 11oz 2D Flat Print。“圣诞在七月”图案， 有趣的定制马克杯 / 咖啡杯 / 水杯 - 可重复使用、建议手洗。适合圣诞节和夏日，是送给朋友、同事、饮品爱好者、旅行者和户外活动者的理想礼物【圣诞节 万圣节】,False,
634418231536241.0,llssno,全托,https://img-2.kwcdn.com/supplier-public-tag/21f0664ce0/a5e62a1d-82e5-4e82-b4f2-0412e59a600a_300x300.jpeg,173.0,5.0,0.0,0.0,607060322265364,1个个性定制马克杯，冬日温馨陶瓷杯带粉色杯柄与杯缘——草地小岛上多彩卡通渔夫图案，热可可礼物送给咖啡爱好者，可爱鱼竿插图配奶油泡沫，送给爸爸妈妈的完美节日礼物,1个个性定制马克杯，冬日温馨陶瓷杯带粉色杯柄与杯缘——草地小岛上多彩卡通渔夫图案，热可可礼物送给咖啡爱好者，可爱鱼竿插图配奶油泡沫，送给爸爸妈妈的完美节日礼物,https://img.kwcdn.com/product/open/9b21a6a59903433398944601e4050723-goods.jpeg,[https://img.kwcdn.com/product/open/9b21a6a59903433398944601e4050723-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060322265364&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],5.98,5.14,,,0,,,,,0,2026-09-12 15:14:10,,https://img.kwcdn.com/product/open/9b21a6a59903433398944601e4050723-goods.jpeg,1个个性定制马克杯，冬日温馨陶瓷杯带粉色杯柄与杯缘——草地小岛上多彩卡通渔夫图案，热可可礼物送给咖啡爱好者，可爱鱼竿插图配奶油泡沫，送给爸爸妈妈的完美节日礼物,False,
634418220829320.0,World Full oooof Love,全托,https://img-2.kwcdn.com/supplier-public-tag/20150c22fa9/63ad3bd9-2686-41b4-a964-37c41b1dae5b_300x300.jpeg,960.0,239663.0,4.7,9040.0,607060322282317,2D平面，8件圣诞节木制装饰牌匾，派对装饰，完美的节日礼物，桌面办公，家庭装饰摆件，圣诞节装饰，适合所有场景的，复古，田园，万圣节，做旧木纹，雪人，圣诞老人，驯鹿，企鹅，姜饼人，圣诞树，红色皮卡，红雀鸟,2D平面，8件圣诞节木制装饰牌匾，派对装饰，完美的节日礼物，桌面办公，家庭装饰摆件，圣诞节装饰，适合所有场景的，复古，田园，万圣节，做旧木纹，雪人，圣诞老人，驯鹿，企鹅，姜饼人，圣诞树，红色皮卡，红雀鸟,https://img.kwcdn.com/product/open/3b343b96e75e4218b457f82b0717f698-goods.jpeg,"https://img.kwcdn.com/product/open/3b343b96e75e4218b457f82b0717f698-goods.jpeg,https://img.kwcdn.com/product/open/3442d424e746427cb4669e478863b5c5-goods.jpeg,https://img.kwcdn.com/product/open/646bfa9b0eb94608939be7af91c3fea1-goods.jpeg,https://img.kwcdn.com/product/open/1f1e68b5d74742e7ae619e6c38b99e79-goods.jpeg,https://img.kwcdn.com/product/open/3d4051df9f4f4d369e579bc915f25f3c-goods.jpeg,https://img.kwcdn.com/product/open/646bfa9b0eb94608939be7af91c3fea1-goods.jpeg",,https://www.temu.com/search_result.html?search_key=607060322282317&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,家居、厨房用品/家居装饰/家居装饰品/家居摆件、挂件/装饰标牌和匾牌,[],2.6,2.24,0.0,0.0,0,0.0,0.0,0.0,,0,2026-09-12 20:41:47,,https://img.kwcdn.com/product/open/3b343b96e75e4218b457f82b0717f698-goods.jpeg,2D平面，8件圣诞节木制装饰牌匾，派对装饰，完美的节日礼物，桌面办公，家庭装饰摆件，圣诞节装饰，适合所有场景的，复古，田园，万圣节，做旧木纹，雪人，圣诞老人，驯鹿，企鹅，姜饼人，圣诞树，红色皮卡，红雀鸟,False,
634418213904460.0,Better and betters,全托,https://img-2.kwcdn.com/supplier-public-tag/1f14f500a28/b8ccb3fc-a52b-4044-8fc0-037420d7e1d5_300x300.jpeg,242.0,3131.0,5.0,125.0,607060322282702,个性化西部牛仔马克杯（可定制姓名/文字）- 11盎司容量陶瓷咖啡杯，专为牛仔爱好者设计，微波炉适用且可手洗，杯口采用乡村狂野西部风格设计，是乡村主题派对、生日礼物的理想之选,个性化西部牛仔马克杯（可定制姓名/文字）- 11盎司容量陶瓷咖啡杯，专为牛仔爱好者设计，微波炉适用且可手洗，杯口采用乡村狂野西部风格设计，是乡村主题派对、生日礼物的理想之选,https://img.kwcdn.com/product/algo_check/auto/8a26672212796bbe18d8a368baf2ddf2_1786959425393.jpg,[https://img.kwcdn.com/product/algo_check/auto/8a26672212796bbe18d8a368baf2ddf2_1786959425393.jpg],,https://www.temu.com/search_result.html?search_key=607060322282702&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],6.82,5.86,,,0,,,,,0,2026-09-12 14:00:00,,https://img.kwcdn.com/product/algo_check/auto/8a26672212796bbe18d8a368baf2ddf2_1786959425393.jpg,个性化西部牛仔马克杯（可定制姓名/文字）- 11盎司容量陶瓷咖啡杯，专为牛仔爱好者设计，微波炉适用且可手洗，杯口采用乡村狂野西部风格设计，是乡村主题派对、生日礼物的理想之选,False,
634418229590018.0,Great bottle diy,,https://img-2.kwcdn.com/supplier-public-tag/21140d62ca0/358049e5-21fb-45f7-a81d-83900c94b23e_300x300.jpeg,,,4.8,69.0,607060322294100,,"1pc 1pcs Balloon Print Champagne Flute Glass - Elegant Balloon-Themed All-Over Pattern Suitable for Wedding Toasting, Anniversary, Birthday Parties, Dessert Cup & Champagne Glass for Banquets, Restaurants, for Gatherings - Glassware",https://img.kwcdn.com/product/open/efe2933143e94e11ac40263a224fa0ca-goods.jpeg,[https://img.kwcdn.com/product/open/efe2933143e94e11ac40263a224fa0ca-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060322294100&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],13.44,11.55,0.0,0.0,0,,,,,0,2026-09-12 00:22:12,,https://img.kwcdn.com/product/open/efe2933143e94e11ac40263a224fa0ca-goods.jpeg,"1pc 1pcs Balloon Print Champagne Flute Glass - Elegant Balloon-Themed All-Over Pattern Suitable for Wedding Toasting, Anniversary, Birthday Parties, Dessert Cup & Champagne Glass for Banquets, Restaurants, for Gatherings - Glassware",False,
634418213904460.0,Better and betters,全托,https://img-2.kwcdn.com/supplier-public-tag/1f14f500a28/b8ccb3fc-a52b-4044-8fc0-037420d7e1d5_300x300.jpeg,242.0,3131.0,5.0,125.0,607060322300233,1pc，11oz，可定制名字，香水店主题马克杯，2D 平面印刷，仿 3D 视觉香水瓶图案，红色手柄，微波炉安全，咖啡杯，茶杯，饮水杯，女性生日节日馈赠陶瓷水杯,1pc，11oz，可定制名字，香水店主题马克杯，2D 平面印刷，仿 3D 视觉香水瓶图案，红色手柄，微波炉安全，咖啡杯，茶杯，饮水杯，女性生日节日馈赠陶瓷水杯,https://img.kwcdn.com/product/open/ccca8c0791d3441babf849fd76f660e7-goods.jpeg,[https://img.kwcdn.com/product/open/ccca8c0791d3441babf849fd76f660e7-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060322300233&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],6.82,5.86,,,0,,,,,0,2026-09-12 14:00:00,,https://img.kwcdn.com/product/open/ccca8c0791d3441babf849fd76f660e7-goods.jpeg,1pc，11oz，可定制名字，香水店主题马克杯，2D 平面印刷，仿 3D 视觉香水瓶图案，红色手柄，微波炉安全，咖啡杯，茶杯，饮水杯，女性生日节日馈赠陶瓷水杯,False,
,,,,,,,,607060322301751,【JIT】 2d flat万圣节主题咖啡机垫，紫色背景搭配女巫帽、扫帚与魔法书插画，复古手写英文字样“Not All Witches Live in Salem”，神秘奇幻风格，适用于厨房台面装饰、节日派对布置及秋季家居氛围营造,【JIT】 2d flat万圣节主题咖啡机垫，紫色背景搭配女巫帽、扫帚与魔法书插画，复古手写英文字样“Not All Witches Live in Salem”，神秘奇幻风格，适用于厨房台面装饰、节日派对布置及秋季家居氛围营造,https://img.kwcdn.com/product/open/d4b2f2dfe25d48aa8fcf69f224889ba0-goods.jpeg,[https://img.kwcdn.com/product/open/d4b2f2dfe25d48aa8fcf69f224889ba0-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060322301751&search_method=user,Home & Kitchen/Kitchen Utensils & Supplies,家居厨房用品/厨房用品,,[],9.34,8.03,,,0,,,,,0,2026-09-12 12:58:40,,https://img.kwcdn.com/product/open/d4b2f2dfe25d48aa8fcf69f224889ba0-goods.jpeg,【JIT】 2d flat万圣节主题咖啡机垫，紫色背景搭配女巫帽、扫帚与魔法书插画，复古手写英文字样“Not All Witches Live in Salem”，神秘奇幻风格，适用于厨房台面装饰、节日派对布置及秋季家居氛围营造,False,
634418218226632.0,Home DecorationWW,全托,https://img-2.kwcdn.com/supplier-public-tag/1f14f500e60/1b19e8e7-7865-45a8-9e0e-bc3df6eb6766_981x987.jpeg,5729.0,78718.0,4.9,1096.0,607060322304712,,"2D Flat, 1pc Retro Crocheting-Themed Round Acrylic Hanging Ornament - Vintage Suitable for Craft Room Decor, Hobby Corner Wall Hanging, Crochet Display for Home Decoration, Yarn Craft Gift for Crochet Lovers, 2D Flat",https://img.kwcdn.com/product/open/6b0576de47cf4c4da034ad55032d0918-goods.jpeg,[https://img.kwcdn.com/product/open/6b0576de47cf4c4da034ad55032d0918-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060322304712&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],2.71,2.33,,,0,,,,,0,2026-09-12 05:42:04,,https://img.kwcdn.com/product/open/6b0576de47cf4c4da034ad55032d0918-goods.jpeg,"2D Flat, 1pc Retro Crocheting-Themed Round Acrylic Hanging Ornament - Vintage Suitable for Craft Room Decor, Hobby Corner Wall Hanging, Crochet Display for Home Decoration, Yarn Craft Gift for Crochet Lovers, 2D Flat",False,
634418219637958.0,GG Decorative Signs,全托,https://img-2.kwcdn.com/supplier-public-tag/201365d0000/eb59c60b-e1f4-4c09-bc42-8c4622f9af35_300x300.jpeg,250.0,33000.0,4.9,515.0,607060523594761,,"1pc Halloween Hocus Pocus Coffee-Themed PVC Sign, Fun And Humorous Office Decor, Halloween Party Atmosphere Decoration, Creative Home Ornament, Suitable for Study Coffee Corner, Desktop Decoration",https://img.kwcdn.com/product/open/4981e12622a4413399267e211b093cdf-goods.jpeg,[https://img.kwcdn.com/product/open/4981e12622a4413399267e211b093cdf-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607060523594761&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,"[Store joined Temu 1 year ago, Saved $2.43 extra]",4.52,3.88,,,20,,,,5.0,1,2026-09-12 01:22:29,,https://img.kwcdn.com/product/open/4981e12622a4413399267e211b093cdf-goods.jpeg,"1pc Halloween Hocus Pocus Coffee-Themed PVC Sign, Fun And Humorous Office Decor, Halloween Party Atmosphere Decoration, Creative Home Ornament, Suitable for Study Coffee Corner, Desktop Decoration",False,
