排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
310,0.8737176791745913,607108036678029,2D平面，1件装，优雅艺妓装饰牌子 红色伞牌 日式风格，非常适合家庭、门廊、花园、咖啡馆等，户外标牌 | 金属墙面装饰的绝佳选择，万圣节和圣诞节礼物,2.94,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/56754e45bd204d16b895a617d15a7c26-goods.jpeg,https://www.temu.com/search_result.html?search_key=607108036678029&search_method=user,913.csv,False,,True,0
311,0.8728454067180409,606935097168457,2D平面，2D平面，2D/平面 3件套 Wabi-Sabi风格几何植物墙 आर्ट，抽象极简主义帆布印刷品，现代波西米亚风装饰，适用于客厅卧室玄关，中性色调美学墙 आर्ट 木框帆布画,34.02,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/7d20c5049fa14d1499938e41225bad68-goods.jpeg,https://www.temu.com/search_result.html?search_key=606935097168457&search_method=user,913.csv,False,,False,0
312,0.8728409370920356,607632895125516,1个个性烟灰缸，独特齿轮造型设计，优质塑料材质，家居客厅摆放、茶几使用、酒吧吧台装饰，烟民、礼品采购者，新年、父亲节、朋友聚会送礼，时尚实用,5.25,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/9f1db34d-059b-49b5-b2bb-6c72dd78ff23.jpg,https://www.temu.com/search_result.html?search_key=607632895125516&search_method=user,913.csv,True,烟|酒,False,0
313,0.8725862385988626,606875638704091,2D平面老照片专业修复、高清上色照片修复翻新旧照片模糊变清晰相片破损划痕修补黑白老照变高清,1.23,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/a565b9c9-bf6f-48ea-a806-7e39ded30e60.jpg,https://www.temu.com/search_result.html?search_key=606875638704091&search_method=user,913.csv,False,,False,0
314,0.872397013566332,606655790067738,"1pc Tablecloth, 1pc Summer Vintage Simple Green Plaid Pattern Rectangular Tablecloth, Fresh Checkered Pattern Rectangular Tablecloth, Party Gathering Tablecloth, Home Dining Table Decoration Tablecloth, Courtyard Dining Table Decoration Tablecloth",2.69,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/b5febe1a6d0f461c930d36e12d33ce13-goods.jpeg,https://www.temu.com/search_result.html?search_key=606655790067738&search_method=user,913.csv,True,Led,False,0
315,0.8719661679400504,606872149016904,2D平面6片圆形餐垫 - 仿藤编织押韵圆形图案设计，平面印花涤纶纤维，15X15英寸，防滑耐热，易于清洁可重复使用餐桌装饰，适用于晚餐和节日餐桌,12.11,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/6dbec9efeffe4162a3751778ab61d3c8-goods.jpeg,https://www.temu.com/search_result.html?search_key=606872149016904&search_method=user,913.csv,False,,False,0
316,0.8717243506554664,606692297251069,6pcs 可折叠透明织物储物箱，用于组织卧室，壁橱，衣服，宿舍和衣柜的存储容器,12.74,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/9dbdfbb9-0bde-4d31-8cb7-889981a3a4a3.jpg,https://www.temu.com/search_result.html?search_key=606692297251069&search_method=user,913.csv,False,,False,6
317,0.8710357661593108,606245973030728,1个 4.9-6.1厘米/1.93-2.4英寸 紫色爱心，具有美丽的自然紫色和薰衣草色调，柔和的紫色调，能为任何空间带来宁静和优雅的氛围，适合卧室和办公室装饰，是送给家人和朋友的有意义礼物,9.8,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/dcd65b4d-8d42-4ccf-9202-3b3dccf311ae.jpg,https://www.temu.com/search_result.html?search_key=606245973030728&search_method=user,913.csv,False,,False,2
318,0.870205361398035,607313054284555,2D平面 单面印花恐怖面具抱枕套 红色靠枕套 1件装 不含枕芯 适用于客厅卧室沙发床装饰,2.07,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/6d9b5ba7718e43acbcdf9cc5213532bd-goods.jpeg,https://www.temu.com/search_result.html?search_key=607313054284555&search_method=user,913.csv,False,,False,1
319,0.870052250739503,606350461526998,2D平面，2D平面，2D平面 1件 无框复古海报帆布墙 आर्ट，秋千上的幽灵海报印刷，极简主义恐怖装饰，可爱万圣节墙 आर्ट，非常适合简易恐怖印刷品，万圣节礼物，非常适合走廊、卧室、舒适家居装饰,1.94,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/3fee9a6769df46099498da0b686de68f-goods.jpeg,https://www.temu.com/search_result.html?search_key=606350461526998&search_method=user,913.csv,False,,False,0
320,0.8693889956391527,607083944621910,52pcs白色透气网眼欧根纱袋，透明抽绳袋，适用于婚礼礼品、珠宝包装、节日礼品、化妆品、- 带丝带的多功能礼品袋,2.39,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/20781bec0f61424c9c23e9ddfcef2a55-goods.jpeg,https://www.temu.com/search_result.html?search_key=607083944621910&search_method=user,913.csv,False,,False,0
321,0.8686867442432471,607033948535052,一款金属鞋柜 - 防尘矩形收纳盒，独立柜体，坚固组装，适用于入口、卧室、宿舍 - 多功能家居整理和空间节省，鞋柜收纳盒，宿舍整理盒，极简设计，防尘设计NB118,10.71,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/f0310f17-6d61-446f-8a33-43d93f2701e1.jpg,https://www.temu.com/search_result.html?search_key=607033948535052&search_method=user,913.csv,False,,False,0
322,0.8681476862443662,607493308692963,2件装多项颜色可选大型洗衣篮，带可折叠洗衣袋，独立高架，折叠式洗衣箱，高品质适用于卧室、浴室、大学宿舍储物、衣柜整理与洗衣（节省空间设计）,12.13,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/5ca7c7ba-c52e-486f-a53c-1a20e20fda89.jpg,https://www.temu.com/search_result.html?search_key=607493308692963&search_method=user,913.csv,False,,False,0
323,0.8667705526746733,607082065554119,61PCS，打造轻奢节日餐桌的高档黑色长柄勺，满满高级感，可重复使用，品质稳定适合反复使用，覆盖感恩节、圣诞节、万圣节、新年四大经典节庆场景,4.29,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/1d19b46d54c94edf9a7dfb6d04903e7b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607082065554119&search_method=user,913.csv,False,,False,0
324,0.8666718909500067,607000595425271,3pcs 时光空间 春夏新款 舒适柔软透气 床笠套装 一件床笠和两个枕套- 柔软舒适轻薄透气隔热，含床包套和枕套（2个），无填充物，全季适用，家居、酒店、民宿通用，单人/个人尺寸 易洗柔软,13.6,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/9cb91d668db54fd99b34de9ea3aed49b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607000595425271&search_method=user,913.csv,True,酒,False,1
325,0.8661487392780572,606851613717216,1pc 8*8in/20x20cm的2D平面圆形铝标牌，有关1974年限量版复古装饰牌匾，1974年限定版装饰牌，适合酒吧装饰、俱乐部装饰、仓库装饰或礼物。English,3.86,家居厨房用品,家居装饰,https://img.kwcdn.com/product/21140d63d08/8a79fac4-ae8a-4a67-8797-cd2e6fa0d718_800x800.jpeg,https://www.temu.com/search_result.html?search_key=606851613717216&search_method=user,913.csv,True,酒,False,0
326,0.8652128805870356,605589732164670,床上用品全棉单被套，四季通用，1*被套，可水洗可机洗，透气柔软，加厚保暖，适用主卧室、客房，出租房，酒店，房车，大学生宿舍,40.37,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/e71086b775ff415192d664ed3de361ae-goods.jpeg,https://www.temu.com/search_result.html?search_key=605589732164670&search_method=user,913.csv,True,酒,False,6
327,0.8638942673223992,606296505958879,"1件抱枕套，卡通简笔画风格红色狗狗图案抱枕套，单面印花，拉链闭合，可机洗，装饰抱枕套，适用客厅沙发，卧室，办公室、庭院及户外座椅装饰,家居点缀装饰靠垫套（不含枕芯）",5.91,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/2da979d1-5c74-4895-bc69-5cea0a0dbb1b.jpg,https://www.temu.com/search_result.html?search_key=606296505958879&search_method=user,913.csv,False,,False,1
328,0.8631904236407886,601100825976017,2D平面，2D平面，1件带框大型墙壁艺术品，主题为泳池，包括石头画布印刷品、绿色植物海报、透明艺术印刷品、瀑布装饰,28.67,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/ef5a6ac0462f4d69bda4158ae89be2d8-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100825976017&search_method=user,913.csv,False,,False,1
329,0.8620045348387505,606522998393996,2D平面，2D平面，极简主义墙 आर्ट 爱尔兰啤酒海报，黑啤酒和琴棋画帆布画，爱尔兰主题墙面装饰帆布艺术画，适用于厨房客厅酒吧礼物，无框,4.53,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/53c84091133f46ff88c3eb267acb93e6-goods.jpeg,https://www.temu.com/search_result.html?search_key=606522998393996&search_method=user,913.csv,True,酒,False,37
330,0.8612117614526573,605770171144532,2D平面三联画棕榈树墙壁艺术挂画（3件套）- 绿松石与薄荷绿加勒比海岸风情画作，无框帆布印刷品，适用于海滨别墅装饰，大尺寸多联画棕榈树壁画（标准画框尺寸，易于组装）- 微风岛屿棕榈系列,18.5,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/69f7d3c5c70144c883aa967e78f34ddb-goods.jpeg,https://www.temu.com/search_result.html?search_key=605770171144532&search_method=user,913.csv,False,,False,0
331,0.8608082201730547,607115083088360,衣物文件杂物收纳神器 三件装可叠放抽屉式 垂直收纳省空间 家居办公通用好整理,18.33,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/3ba423a1cf2149e4b470d4484ac6bef7-goods.jpeg,https://www.temu.com/search_result.html?search_key=607115083088360&search_method=user,913.csv,False,,False,2
332,0.8596045745017408,607279566960567,2D平面画，2D平面画，1件装，12X18英寸，无框帆布艺术画，星空字母高亮印花，漩涡环形多色图案，几何星星和圆点，现代抽象艺术海报，Ins风家居装饰，适用于客厅、卧室,2.76,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/90e7b54c-43b0-4050-a489-7cbbf9f361fd.jpg,https://www.temu.com/search_result.html?search_key=607279566960567&search_method=user,913.csv,False,,False,0
333,0.8592259572046304,606825441270504,25个白色扇形海螺，适用于手工制作、绘画和装饰，适用于夏季海滩婚礼、家居装饰和项目,5.61,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/96f85759195c44e2b8de58708756d345-goods.jpeg,https://www.temu.com/search_result.html?search_key=606825441270504&search_method=user,913.csv,False,,False,0
334,0.8582187845055104,606313954273861,2D平面 无框 3PCS 时尚动物印花，趣味豹纹艺术，多巴胺美学绘画， 适合作为礼物、卧室、客厅墙面装饰，家居及宿舍装饰，帆布印刷,2.67,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/7c50f8e110db40ac98d569423cfcb27e-goods.jpeg,https://www.temu.com/search_result.html?search_key=606313954273861&search_method=user,913.csv,False,,False,2
335,0.8581117506195213,606807321871765,1件桌面PVC标志标牌小摆件，印有PRAY about everything WORRY about nothing”励志名言，Philippians 46经文，适合办公室、家居、客厅装饰，也可作为书架、办公桌上的小摆设，传递积极向上的力量。Decorative Signs & Plaques,2.07,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/1196b7adfd694fea8134a258dfe5928d-goods.jpeg,https://www.temu.com/search_result.html?search_key=606807321871765&search_method=user,913.csv,False,,False,0
336,0.8579679643691542,607489684828670,2D平面印花黄色纯色枕套2只装（不含枕芯），适用于家居装饰、床及沙发靠枕套、卧室造型，2D平面印花,6.68,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/62c572c052cd4bc2a8dcffbf499ded80-goods.jpeg,https://www.temu.com/search_result.html?search_key=607489684828670&search_method=user,913.csv,False,,False,0
337,0.8579369517546851,606800208340408,高级感厨房水槽下防水铝箔贴纸，自粘防油防潮橱柜垫纸，抽屉厨柜专用保护贴膜，易清洁可裁剪,2.35,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/d56e4100b5ba490a8ed9644f9dbe4be2-goods.jpeg,https://www.temu.com/search_result.html?search_key=606800208340408&search_method=user,913.csv,False,,False,2
338,0.8571535612710595,607421300866190,2D平面单面印花绒抱枕套 1件 米色枕套 不含枕芯 沙发床装饰 卧室客厅适用,3.81,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/d584dba2d3df49f3bba87bd1c380bb91-goods.jpeg,https://www.temu.com/search_result.html?search_key=607421300866190&search_method=user,913.csv,False,,False,12
339,0.8559186706372544,605731382210541,1个 欢迎剪刀设计 美发沙龙 LOGO墙贴 - 美发沙龙墙贴 理发师美容院Logo设计 剪刀 理发师店墙面装饰贴纸,16.09,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/32e18dbd-41c2-40a6-929c-09b5c910b2a6.jpg,https://www.temu.com/search_result.html?search_key=605731382210541&search_method=user,913.csv,False,,False,5
340,0.8550856417014603,606703974192010,2D平面，1件装，热轰车标牌 - 20.32X20.32厘米，复古汽车金属墙面装饰，复古风格装饰标牌，适用于车库、咖啡馆装饰或万圣节/感恩节/圣诞节礼物,2.95,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/117a01125a1e4b81b6a4b210f7f204fa-goods.jpeg,https://www.temu.com/search_result.html?search_key=606703974192010&search_method=user,913.csv,False,,False,0
341,0.8550354791453217,607122330848542,万圣节月亮项圈猫咪造型抱枕 绘画风格装饰靠垫 适用于沙发卧室 万圣节家居装饰 2D平面印花造型填充抱枕 2D平面,18.32,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/511a5a046bf94133964ec1f9717ade5f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607122330848542&search_method=user,913.csv,False,,True,0
342,0.8547997346858324,606976973046995,1件桌面正方形PVC标志标牌小摆件，温馨思念的红雀装饰，桌面摆件，办公室客厅家居装饰，纪念亲人，永远爱着，永远怀念。Decorative Signs & Plaques,1.0,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/5d5347e4069e4a869eb188dd0081ebe2-goods.jpeg,https://www.temu.com/search_result.html?search_key=606976973046995&search_method=user,913.csv,False,,False,6
343,0.8540323215493185,607356943485466,1个特大号立方体真空收纳袋 - 宽底设计，高品质磨砂面料，适用于衣物、枕头和床上用品，个层压缩，无气门，耐用磨砂材质,6.85,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/989bd60d-0dc0-4d0f-8c22-74726335659a.jpg,https://www.temu.com/search_result.html?search_key=607356943485466&search_method=user,913.csv,False,,False,0
344,0.85398904221614,606648273880083,2件套（1卷密封条+1个海绵）4 米 / 157.48 英寸汽车 T 型密封条 车门天窗后备箱通用 防尘防水隔音降噪胶条,5.13,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/6ec747b227bd41638e8126895b125fbe-goods.jpeg,https://www.temu.com/search_result.html?search_key=606648273880083&search_method=user,913.csv,False,,False,1
345,0.8536746409747318,607051061252769,"1 Velvet Table Runner with Golden Tassels, a Luxurious and Elegant Long Dining Table Decoration, Rectangular Table Runner, Suitable for Dinners, Weddings, and Home Kitchen Dining Room Decor. Includes Red, Black, White, and Blue Table Runners",4.51,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/7d2d69b9-a687-4734-87c9-3082fe5ff011.jpg,https://www.temu.com/search_result.html?search_key=607051061252769&search_method=user,913.csv,True,LV|Led,False,9
